-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
-2048.0,-2560.0,17.010000228881836,2048.0,2560.0,17.010000228881836
