-256.0,-3840.0,17.010000228881836,0.0,-0.009587380103766918,1.5707963705062866,0.0,0.0,0.210999995470047,-0.0006099999882280827,0.0,0.0,0,0,0,0,0,0,True,False,False,False,256.0,3840.0,17.010000228881836,0.0,-0.009587380103766918,-1.5707963705062866,0.0,0.0,0.210999995470047,-0.0005099999834783375,0.0,0.0,0,0,0,0,0,0,True,False,False,False,0.0,0.0,92.73999786376953,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,3.2833333015441895,300.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0
-256.0,-3840.0,17.010000228881836,0.0,-0.009587380103766918,1.5707963705062866,0.0,0.0,0.210999995470047,-0.0006099999882280827,0.0,0.0,0,0,0,0,0,0,True,False,False,False,256.0,3840.0,17.010000228881836,0.0,-0.009587380103766918,-1.5707963705062866,0.0,0.0,0.210999995470047,-0.0005099999834783375,0.0,0.0,0,0,0,0,0,0,True,False,False,False,0.0,0.0,92.73999786376953,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,3.299999952316284,300.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0
-256.0,-3840.0,17.010000228881836,0.0,-0.009587380103766918,1.5707963705062866,0.0,0.0,0.210999995470047,-0.0006099999882280827,0.0,0.0,0,0,0,0,0,0,True,False,False,False,256.0,3840.0,17.010000228881836,0.0,-0.009587380103766918,-1.5707963705062866,0.0,0.0,0.210999995470047,-0.0005099999834783375,0.0,0.0,0,0,0,0,0,0,True,False,False,False,0.0,0.0,92.73999786376953,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,3.316666603088379,300.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0
-256.0,-3840.0,17.010000228881836,0.0,-0.009587380103766918,1.5707963705062866,0.0,0.0,0.210999995470047,-0.0006099999882280827,0.0,0.0,0,0,0,0,0,0,True,False,False,False,256.0,3840.0,17.010000228881836,0.0,-0.009587380103766918,-1.5707963705062866,0.0,0.0,0.210999995470047,-0.0005099999834783375,0.0,0.0,0,0,0,0,0,0,True,False,False,False,0.0,0.0,92.73999786376953,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,3.3333332538604736,300.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0
-256.0,-3840.0,17.010000228881836,0.0,-0.009587380103766918,1.5707963705062866,0.0,0.0,0.210999995470047,-0.0006099999882280827,0.0,0.0,0,0,0,0,0,0,True,False,False,False,256.0,3840.0,17.010000228881836,0.0,-0.009587380103766918,-1.5707963705062866,0.0,0.0,0.210999995470047,-0.0005099999834783375,0.0,0.0,0,0,0,0,0,0,True,False,False,False,0.0,0.0,92.73999786376953,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,3.3499999046325684,300.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0
-256.0,-3840.0,17.010000228881836,0.0,-0.009587380103766918,1.5707963705062866,0.0,0.0,0.210999995470047,-0.0006099999882280827,0.0,0.0,0,0,0,0,0,0,True,False,False,False,256.0,3840.0,17.010000228881836,0.0,-0.009587380103766918,-1.5707963705062866,0.0,0.0,0.210999995470047,-0.0005099999834783375,0.0,0.0,0,0,0,0,0,0,True,False,False,False,0.0,0.0,92.73999786376953,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,3.366666555404663,300.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0
-256.0,-3840.0,17.010000228881836,0.0,-0.009587380103766918,1.5707963705062866,0.0,0.0,0.210999995470047,-0.0006099999882280827,0.0,0.0,0,0,0,0,0,0,True,False,False,False,256.0,3840.0,17.010000228881836,0.0,-0.009587380103766918,-1.5707963705062866,0.0,0.0,0.210999995470047,-0.0005099999834783375,0.0,0.0,0,0,0,0,0,0,True,False,False,False,0.0,0.0,92.73999786376953,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,3.383333444595337,300.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0
-256.0,-3840.0,17.010000228881836,0.0,-0.009587380103766918,1.5707963705062866,0.0,0.0,0.210999995470047,-0.0006099999882280827,0.0,0.0,0,0,0,0,0,0,True,False,False,False,256.0,3840.0,17.010000228881836,0.0,-0.009587380103766918,-1.5707963705062866,0.0,0.0,0.210999995470047,-0.0005099999834783375,0.0,0.0,0,0,0,0,0,0,True,False,False,False,0.0,0.0,92.73999786376953,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,3.4000000953674316,300.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0
-256.0,-3840.0,17.010000228881836,0.0,-0.009587380103766918,1.5707963705062866,0.0,0.0,0.210999995470047,-0.0006099999882280827,0.0,0.0,0,0,0,0,0,0,True,False,False,False,256.0,3840.0,17.010000228881836,0.0,-0.009587380103766918,-1.5707963705062866,0.0,0.0,0.210999995470047,-0.0005099999834783375,0.0,0.0,0,0,0,0,0,0,True,False,False,False,0.0,0.0,92.73999786376953,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,3.4166667461395264,300.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0
-256.0,-3840.0,17.010000228881836,0.0,-0.009587380103766918,1.5707963705062866,0.0,0.0,0.210999995470047,-0.0006099999882280827,0.0,0.0,0,0,0,0,0,0,True,False,False,False,256.0,3840.0,17.010000228881836,0.0,-0.009587380103766918,-1.5707963705062866,0.0,0.0,0.210999995470047,-0.0005099999834783375,0.0,0.0,0,0,0,0,0,0,True,False,False,False,0.0,0.0,92.73999786376953,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,3.433333396911621,300.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0
