256,-3840,17.01000023,0,-0.00958738,1.570796371,0,0.011,0.210999995,-0.00061,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,867.2799683,796.1900024,17.01000023,0,-0.00958738,-2.718597412,-2062.61084,-790.7709351,0.090999998,0.00101,0.00021,1.576309919,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,92.73999786,0,0,0,0,0,0,FALSE,3.154305458,84.59798431,55.25118637,-0.034068879,-0.913722694,0.404907644,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,3.183334351,TRUE,0,TRUE,0,TRUE,0,FALSE,2.133335114,TRUE,0,TRUE,0,FALSE,0.633335114,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,43.63333511,286.4501343,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
255.9399872,-3838.929932,17.01000023,0,-0.009491506,1.5724262,-3.580999851,63.9109993,0.040999997,0.00071,0.00061,0.100109994,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,815.9199829,775.0299683,17.01000023,0,-0.00958738,-2.680535555,-2049.430908,-874.3909302,0.011,0.00091,0.00031,1.504310012,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,92.73999786,0,0,0,0,0,0,FALSE,3.154305458,84.59798431,55.25118637,-0.034068879,-0.913722694,0.404907644,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,3.208332062,TRUE,0,TRUE,0,TRUE,0,FALSE,2.158332825,TRUE,0,TRUE,0,FALSE,0.658332825,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,43.65833282,286.4251404,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
255.8999939,-3838.219971,17.01000023,0,-0.009491506,1.573576689,-4.830999851,84.84099579,0.021,0.00081,0.00061,0.134209991,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,798.8800049,767.5100098,17.01000023,0,-0.00958738,-2.668263674,-2044.540894,-901.8609619,0,0.00101,0.00041,1.469609976,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,92.73999786,0,0,0,0,0,0,FALSE,3.154305458,84.59798431,55.25118637,-0.034068879,-0.913722694,0.404907644,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,3.216667175,TRUE,0,TRUE,0,TRUE,0,FALSE,2.166667938,TRUE,0,TRUE,0,FALSE,0.666667938,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,43.66666794,286.4168091,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
255.7899933,-3836.289795,17.01000023,0,-0.009491506,1.576644659,-7.340999603,126.1709976,0,0.00091,0.00061,0.200309992,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,764.9400024,751.7999878,17.01000023,0,-0.00958738,-2.644678831,-2034.130981,-956.1009521,0,0.00111,0.00071,1.391909957,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,92.73999786,0,0,0,0,0,0,FALSE,3.154305458,84.59798431,55.25118637,-0.034068879,-0.913722694,0.404907644,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,3.233333588,TRUE,0,TRUE,0,TRUE,0,FALSE,2.183334351,TRUE,0,TRUE,0,FALSE,0.683334351,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,43.68333435,286.4001465,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
255.5499878,-3832.119873,17.01000023,0,-0.009491506,1.58325994,-11.34100056,186.8410034,0,0.00071,0.00061,0.29291001,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,714.3599854,726.5799561,17.01000023,0,-0.00958738,-2.611985683,-2017.530884,-1034.930908,0,0.00091,0.00061,1.264109969,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,92.73999786,0,0,0,0,0,0,FALSE,3.154305458,84.59798431,55.25118637,-0.034068879,-0.913722694,0.404907644,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,3.258331299,TRUE,0,TRUE,0,TRUE,0,FALSE,2.208332062,TRUE,0,TRUE,0,FALSE,0.708332062,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,43.70833206,286.3751526,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
255.4399872,-3830.399902,17.01000023,0,-0.009491506,1.58584857,-12.65100002,206.7409973,0,0.00061,0.00051,0.318309993,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,697.5899658,717.7399902,17.01000023,0,-0.00958738,-2.601823092,-2011.960938,-1060.290894,0,0.00091,0.00051,1.217409968,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,92.73999786,0,0,0,0,0,0,FALSE,3.154305458,84.59798431,55.25118637,-0.034068879,-0.913722694,0.404907644,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,3.266666412,TRUE,0,TRUE,0,TRUE,0,FALSE,2.216667175,TRUE,0,TRUE,0,FALSE,0.716667175,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,43.71666718,286.3668213,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
255.2099915,-3826.459961,17.01000023,0,-0.009491506,1.591505051,-14.85099983,246.1009979,0,0.00041,0.00021,0.348509997,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,664.3699951,699.5700073,17.01000023,9.59E-05,-0.00958738,-2.583127737,-1987.200928,-1100.401001,0.120999999,0.00081,0.00051,1.104009986,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,92.73999786,0,0,0,0,0,0,FALSE,3.154305458,84.59798431,55.25118637,-0.034068879,-0.913722694,0.404907644,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,3.283332825,TRUE,0,TRUE,0,TRUE,0,FALSE,2.233333588,TRUE,0,TRUE,0,FALSE,0.733333588,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,43.73333359,286.3501587,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
254.9299927,-3821.879883,17.01000023,0,-0.009491506,1.597736835,-17.45099831,284.7810059,0,0.00021,0,0.375809997,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,631.5499878,680.75,17.01000023,9.59E-05,-0.00958738,-2.565966368,-1962.770874,-1138.430908,0.171000004,0.00051,0.00041,1.009209991,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,92.73999786,0,0,0,0,0,0,FALSE,3.154305458,84.59798431,55.25118637,-0.034068879,-0.913722694,0.404907644,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,3.299999237,TRUE,0,TRUE,0,TRUE,0,FALSE,2.25,TRUE,0,TRUE,0,FALSE,0.75,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,43.75,286.3334961,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
254.5999908,-3816.659912,17.01000023,0,-0.009491506,1.604064584,-19.96099854,322.8309937,0,0.00011,-0.00011,0.386209995,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,599.1900024,661.2600098,17.01000023,0,-0.00958738,-2.547750235,-1934.870972,-1179.250977,0.191,-0.00071,-0.00031,1.105610013,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,92.73999786,0,0,0,0,0,0,FALSE,3.154305458,84.59798431,55.25118637,-0.034068879,-0.913722694,0.404907644,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,3.316665649,TRUE,0,TRUE,0,TRUE,0,FALSE,2.266666412,TRUE,0,TRUE,0,FALSE,0.766666412,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,43.76666641,286.3168335,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
254.2299957,-3810.809814,17.01000023,0,-0.009491506,1.610488057,-22.47099876,360.2510071,0,0.00011,-0.00031,0.382010013,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,567.2799683,641.1400146,17.01000023,0,-0.00958738,-2.528959036,-1908.390991,-1216.730957,0.20099999,-0.00071,-0.00031,1.137910008,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,92.73999786,0,0,0,0,0,0,FALSE,3.154305458,84.59798431,55.25118637,-0.034068879,-0.913722694,0.404907644,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,3.333332062,TRUE,0,TRUE,0,TRUE,0,FALSE,2.283332825,TRUE,0,TRUE,0,FALSE,0.783332825,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,43.78333282,286.3001709,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
